"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.099212812E1,-4.913665574E0,2.850598322E0,8.764193467E-1
5.101204813E1,2.680249634E0,-4.194446939E0,-3.541440303E1
5.103196813E1,3.032921523E-1,-3.325929008E1,1.741235917E1
5.105188813E1,-9.211647990E0,-4.032610394E1,-7.307336737E0
5.107180812E1,1.675993562E0,-7.228802199E0,9.938565069E0
5.109172712E1,1.327288249E1,6.554364465E0,1.221801204E1
5.111164712E1,3.311246649E0,8.755448225E0,1.991717187E0
5.113156713E1,-2.347780315E0,4.004404244E0,-2.211899940E0
5.115148713E1,2.630640980E0,-6.021957353E0,-4.089108764E0
5.117140712E1,1.174116459E1,-1.443819515E1,1.230138983E0
5.119132713E1,7.568669854E0,-7.681852654E0,-6.827738754E0
5.121124713E1,4.496895922E0,1.892878193E-1,-5.225406368E0
5.123116613E1,2.773249599E0,2.250605584E0,-5.102820661E0
5.125108613E1,-2.434807641E0,4.151324308E0,-3.103866960E0
5.127100613E1,-2.698132759E0,4.480683348E0,-2.204941168E0
5.129092612E1,2.181462697E0,4.249470992E0,-1.595051433E0
5.131084613E1,6.085173941E0,9.575170557E0,-1.630505440E0
5.133076613E1,9.405472080E0,1.382905093E1,-6.026836270E-1
5.135068513E1,5.081926221E0,1.516206057E1,-2.383978819E0
5.137060513E1,-7.031959485E-1,1.065795737E1,5.967288226E-1
5.139052512E1,-3.802917671E0,8.731090479E0,-4.446613376E0
5.141044513E1,-2.368008611E0,5.810245462E0,-1.363296690E1
5.143036513E1,1.127282367E1,-1.312390479E1,3.802100523E0
5.145028513E1,-1.867649504E0,-3.834746697E1,1.069572687E1
5.147020413E1,-1.132826112E1,-4.309353029E1,-2.801424408E0
5.149012413E1,-8.215941424E0,-1.212032144E1,3.020186872E0
5.151004412E1,5.062585385E0,2.323007562E0,5.735019279E-1
5.152996413E1,1.299967017E1,-6.461623532E-1,-6.983941272E0
5.154988413E1,1.347227021E1,-4.110748140E0,-5.866210917E0
5.156980412E1,5.210811133E0,-1.281119687E0,-4.000225239E0
5.158972313E1,9.359755039E-1,2.443774200E0,9.070329559E-1
5.160964312E1,-3.351492742E0,5.231390408E0,5.836861403E0
5.162956312E1,-6.022290645E0,8.648722506E0,8.744686425E0
5.164948313E1,-5.746442399E0,1.393746065E1,1.629537960E1
5.166940313E1,-1.304253143E1,2.228264425E1,1.234384646E1
5.168932312E1,-1.502274481E1,2.202905285E1,6.940995812E-1
5.170924213E1,-7.608483546E0,1.253280859E1,-6.369689222E-1
5.172916212E1,-5.410906945E0,2.839812548E0,1.934963966E0
5.174908213E1,1.155580552E0,-7.461351228E0,-3.664927182E1
5.176900213E1,-1.558341736E0,-2.746739610E1,1.658861629E1
5.178892213E1,-7.797036955E0,-3.056538193E1,-6.483241857E0
5.180884212E1,-7.083567302E0,-7.060476063E0,9.586577890E0
5.182876075E1,9.639554248E0,4.502419202E0,1.631241956E1
5.184868075E1,7.811758490E0,5.536493443E0,4.763745303E0
5.186860075E1,-5.790557595E-1,-1.515102453E0,-6.588892858E0
5.188852075E1,4.651151611E0,-9.545467871E0,-4.062971710E0
5.190844075E1,1.302930269E1,-1.378875426E1,-1.997227018E0
5.192836075E1,1.264590427E1,-6.151980134E0,-6.652775443E0
5.194827975E1,1.049828160E1,1.040927762E0,-3.866861944E0
5.196819975E1,6.782671924E0,3.910054157E0,-1.833698523E0
5.198811975E1,2.606889005E-1,4.622366061E0,-2.232165220E0
5.200803975E1,-3.400293896E0,4.965103530E0,-3.112602700E0
5.202795975E1,1.551988298E0,4.049767528E0,-1.974036961E0
5.204787975E1,3.959692925E0,7.538779473E0,-1.958285732E0
5.206779875E1,9.630389907E0,1.192626639E1,-1.527866340E0
5.208771875E1,8.351224360E0,1.302057280E1,-2.921222747E0
5.210763875E1,1.325453568E0,1.215485627E1,-5.636476153E-1
5.212755875E1,-3.186521738E0,8.655149181E0,-3.128435206E0
5.214747875E1,-4.865386868E0,6.484380310E0,-9.659594411E0
5.216739875E1,6.190502175E0,-9.552569314E0,-8.062570127E0
5.218731775E1,-2.542204474E0,-2.675179514E1,1.647299462E1
5.220723775E1,-1.149832037E1,-4.747296384E1,-4.785114245E-1
5.222715775E1,-7.856438234E0,-2.024211100E1,1.895846239E0
5.224707775E1,1.934543697E0,-2.850193110E0,3.179180267E0
5.226699775E1,1.443682573E1,3.790767449E-1,-4.284366006E0
5.228691775E1,1.663851994E1,-2.256189675E0,-6.431572351E0
5.230683675E1,5.707969474E0,-1.960662625E0,-3.995954432E0
5.232675675E1,1.044547189E0,1.529005963E-1,1.137438396E-1
5.234667675E1,-4.181108270E0,3.153067771E0,5.290105809E0
5.236659675E1,-7.907969745E0,6.381174615E0,7.347999444E0
5.238651675E1,-6.654245433E0,1.135952033E1,1.186363569E1
5.240643675E1,-1.206168556E1,2.026999754E1,1.664052086E1
5.242635575E1,-2.002280767E1,2.314569796E1,6.959565985E0
5.244627575E1,-1.031243136E1,1.731358567E1,-3.755590600E0
5.246619575E1,-4.439049710E0,6.690960100E0,2.204154718E-1
5.248611575E1,1.316397693E0,-6.156763156E0,-2.510393984E1
5.250603575E1,2.300980224E0,-2.768088964E1,1.174382975E1
5.252595575E1,-8.077588701E0,-3.345592492E1,-2.082646215E0
5.254587475E1,-3.530005605E0,-1.198913799E1,9.339582145E-1
5.256579475E1,7.203490187E0,2.733997825E0,1.783816511E1
5.258571475E1,8.831764330E0,8.375713084E0,9.922989256E0
5.260563475E1,2.684436241E-1,1.900418177E0,-6.313470290E0
5.262555475E1,5.051106132E0,-7.886694067E0,-3.821936617E0
5.264547475E1,1.089306455E1,-1.380624095E1,1.224556646E0
5.266539375E1,1.407528537E1,-6.547534332E0,-6.854434801E0
5.268531375E1,1.176685843E1,-8.016298771E-2,-7.630655603E0
5.270523375E1,6.760514485E0,5.630502638E0,-2.306117295E0
5.272515375E1,-1.738955503E0,4.856202646E0,-6.344410247E-1
5.274507375E1,-6.933680361E0,1.628998028E0,-1.573738917E0
5.276499375E1,-1.228447384E-1,2.138010430E0,-9.381693792E-1
5.278491375E1,4.958019043E0,8.115937080E0,1.246741860E-1
5.280483275E1,8.120603743E0,1.435278838E1,-1.027715394E0
5.282475275E1,8.181457470E0,1.792506058E1,-1.462333817E0
5.284467313E1,7.351813875E-1,1.431782671E1,-4.408937427E0
5.286459312E1,-3.090973849E0,8.314665813E0,-6.239020032E-1
5.288451313E1,-5.005002006E0,8.021765333E0,-5.492432334E0
5.290443212E1,-1.002147713E-1,9.021277267E-1,-2.119768637E1
5.292435213E1,1.013579399E1,-1.797594890E1,1.912080215E1
5.294427213E1,2.038172731E-1,-4.822099112E1,5.370662899E0
5.296419213E1,-8.229491762E0,-3.006845982E1,-2.006564291E0
5.298411212E1,-6.045249152E-1,-6.901493193E0,2.812410157E0
5.300403213E1,9.873141743E0,-1.842539513E-1,-2.651310010E0
5.302395112E1,1.320954311E1,-3.904888726E0,-6.107168827E0
5.304387113E1,7.127497433E0,-5.734911690E0,-5.301824799E0
5.306379113E1,2.072916009E0,-2.507140476E0,-1.113784800E0
5.308371112E1,-3.601153648E0,2.567222956E0,3.360020906E0
5.310363113E1,-6.567576249E0,7.334415777E0,5.467215632E0
5.312355113E1,-6.661624619E0,1.149921850E1,9.620546705E0
5.314347113E1,-9.310589896E0,2.007093259E1,1.746066653E1
5.316339013E1,-1.499144466E1,2.899547469E1,8.715401230E0
5.318331013E1,-1.403616399E1,2.353036289E1,-5.894441274E0
5.320323012E1,-7.362046210E0,8.507747306E0,-4.696089510E0
5.322315013E1,-3.076714244E0,-2.628690641E0,3.665783215E0
5.324307013E1,-2.601790525E0,-9.602007523E0,-3.350826686E1
5.326298913E1,7.463109486E0,-2.911107415E1,1.689173712E1
5.328290913E1,-8.880811359E0,-3.426046905E1,-6.103756392E0
5.330282912E1,1.388059999E0,-6.553732381E0,7.200592307E0
5.332274913E1,1.372792802E1,3.535266345E0,1.141509461E1
5.334266913E1,8.452764183E-1,7.873802125E0,2.735371921E0
5.336258913E1,-6.075990888E0,5.926426713E0,-1.264256902E0
5.338250813E1,-2.644944731E0,-4.263741122E0,-3.367176436E0
5.340242813E1,1.313523085E1,-1.756947035E1,8.444110304E-1
5.342234812E1,1.477765058E1,-1.356703954E1,-5.885718983E0
5.344226813E1,8.943240911E0,-1.666859919E-1,-5.518369998E0
5.346218813E1,7.204059121E0,5.416106874E0,-4.258181005E0
5.348210812E1,2.062795941E0,4.010207021E0,-5.667419034E0
5.350202812E1,-2.170234143E0,2.608548737E0,-3.335715492E0
5.352194712E1,2.187198670E0,3.814507145E0,-1.218748315E-1
5.354186712E1,4.618242896E0,8.869332106E0,-2.050862651E-1
5.356178713E1,9.653243165E0,1.345199440E1,1.799305201E-2
5.358170713E1,6.162433201E0,1.524931155E1,-2.110246973E-1
5.360162712E1,-2.053976585E0,1.313943032E1,-3.287480641E0
5.362154613E1,-2.703412794E0,9.069235545E0,-4.962122619E-1
5.364146612E1,-4.846976325E0,8.605333827E0,-7.465174137E0
5.366138613E1,7.240717070E0,-5.813304725E0,-1.395823581E1
5.368130613E1,6.304790683E0,-2.538810049E1,1.807471656E1
5.370122613E1,-1.190227526E1,-5.370798087E1,-5.432841021E0
5.372114612E1,-1.211146759E1,-2.255904448E1,2.856944890E0
5.374106512E1,2.433717866E0,-2.094251037E0,4.259222101E0
5.376098512E1,1.168957812E1,9.806856537E-1,-2.682185647E0
5.378090513E1,1.655261967E1,-3.147139864E0,-5.663710145E0
5.380082513E1,9.502585561E0,-2.493734565E0,-6.480377891E0
5.382074512E1,3.429113653E0,5.326111794E-2,-9.957059813E-1
5.384066463E1,-2.576552773E0,3.283736084E0,4.241183149E0
5.386058363E1,-6.110122840E0,6.522863175E0,7.451219172E0
5.388050363E1,-5.669690677E0,1.085126281E1,1.213843963E1
5.390042363E1,-8.161248908E0,2.142119034E1,1.625938999E1
5.392034362E1,-1.346252641E1,2.813237421E1,6.711402551E0
5.394026363E1,-1.277985813E1,1.866384692E1,-2.938034077E0
5.396018363E1,-7.553889263E0,5.286727872E0,2.023210144E0
5.398010263E1,-4.462486228E0,-7.976876843E-1,-6.325459421E0
5.400002263E1,-1.094138302E0,-5.205301886E0,-2.994985255E1
5.401994262E1,-7.762831328E0,-3.057085726E1,1.753313575E1
5.403986263E1,-5.198874627E0,-3.603101531E1,2.962836796E0
5.405978263E1,1.987044326E1,-8.316007165E0,1.534931999E1
5.407970263E1,8.977766381E0,6.232835432E0,8.814785770E-1
5.409962163E1,-6.207187790E0,7.319387848E0,-6.916511182E0
5.411954163E1,-2.342128104E0,4.171317108E0,-2.388672963E0
5.413946162E1,2.639789826E0,-3.905008594E0,-3.242643607E0
5.415938163E1,1.150618020E1,-1.406722206E1,3.981954444E0
5.417930163E1,1.104816195E1,-1.168473428E1,-7.964550912E-1
5.419922162E1,7.455208728E0,4.392504412E-1,-5.669811130E0
5.421914063E1,2.361678708E0,6.301509225E0,-6.942140113E0
5.423906062E1,-6.440630566E-1,5.697177853E0,-5.706773134E0
5.425898062E1,-1.707100018E0,5.266415230E0,-1.835884797E0
5.427890063E1,3.112844190E0,4.390204117E0,-5.758951932E-1
5.429882063E1,6.761041903E0,8.732984977E0,-8.070525849E-1
5.431874062E1,1.140567942E1,1.282398473E1,-5.241322781E-1
5.433865963E1,5.940215617E0,1.551497628E1,-2.866085550E0
5.435857962E1,-2.698794956E0,1.218767201E1,8.561200798E-2
5.437849963E1,-5.015818185E0,8.981671736E0,-6.449008164E0
5.439841963E1,1.284238884E0,8.893480521E-1,-2.265742037E1
5.441833963E1,6.460103256E0,-1.749579777E1,1.591256824E1
5.443825962E1,-1.059466710E1,-4.513501781E1,1.391483193E1
5.445817862E1,-1.138924173E1,-3.742850452E1,-7.239965118E0
5.447809862E1,-7.756934996E0,-1.019531982E1,4.289567396E0
5.449801863E1,4.482009204E0,1.486403734E0,2.860869541E0
5.451793863E1,1.508135613E1,-1.643961638E0,-3.564130540E0
5.453785862E1,1.470299684E1,-3.781876173E0,-6.661708235E0
5.455777863E1,5.970399529E0,-1.639560438E0,-4.553768281E0
5.457769762E1,5.800204039E-2,1.927336419E0,8.621349643E-1
5.459761763E1,-4.187091141E0,5.020790073E0,6.329821444E0
5.461753763E1,-5.749507509E0,9.162180546E0,1.015636567E1
5.463745763E1,-4.612621091E0,1.635763724E1,1.619930283E1
5.465737762E1,-1.114873289E1,2.658851983E1,1.075131986E1
5.467729763E1,-1.704029733E1,2.386118666E1,-3.491887021E0
5.469721662E1,-6.371908532E0,1.142525356E1,8.417006998E-1
5.471713663E1,-3.393251802E0,3.843462557E-1,4.412174445E0
5.473705663E1,-1.498230897E0,-4.609681696E0,-2.859496147E1
5.475697662E1,7.843612951E-1,-2.281229440E1,7.801024171E0
5.477689663E1,-1.098035296E1,-3.614239307E1,-3.571855881E0
5.479681663E1,-6.840071701E0,-1.313515718E1,6.835315576E0
5.481673563E1,1.214426579E1,5.659572655E-1,1.582216561E1
5.483665550E1,6.363957489E0,5.922849387E0,2.400911186E0
5.485657550E1,9.951595590E-2,4.498053671E0,-5.252142177E0
5.487649550E1,3.094983870E0,-3.716737606E0,-3.510429711E0
5.489641550E1,1.529554198E1,-1.114802771E1,4.069282025E-1
5.491633550E1,1.466198914E1,-7.528598886E0,-3.202566791E0
5.493625550E1,5.249937776E0,2.318689978E0,-5.293482576E0
5.495617450E1,2.778267095E0,4.556862627E0,-4.209447970E0
5.497609450E1,-2.149964185E0,2.506118968E0,-4.799705679E0
5.499601450E1,-4.388074269E0,-1.663871992E-1,6.091496243E-1
5.501593450E1,1.997519087E0,1.947111118E0,3.454111084E-2
5.503585450E1,4.737809686E0,7.844592944E0,-1.695722360E0
5.505577450E1,8.434108642E0,1.274953798E1,-2.136603005E0
5.507569350E1,7.959177321E0,1.610650869E1,-2.003360163E0
5.509561350E1,2.493720824E0,1.517224993E1,5.464608213E-1
5.511553350E1,-2.755269119E0,1.105227371E1,-2.930281838E0
5.513545350E1,-3.482067792E0,7.495346355E0,-8.774003195E0
5.515537350E1,8.216961764E0,-1.013701840E1,-6.502894349E0
5.517529350E1,-4.645706099E0,-2.946821506E1,1.227987792E1
5.519521250E1,-1.006415741E1,-4.868751473E1,-3.383512387E0
5.521513250E1,-6.715032502E0,-1.878461649E1,2.504334397E0
5.523505250E1,3.497385450E0,-3.592644487E0,2.249795744E0
5.525497250E1,1.417006289E1,-1.736272216E0,-3.215348804E0
5.527489250E1,1.597474168E1,-3.128707101E0,-7.030115565E0
5.529481250E1,6.131451729E0,-2.073561834E0,-3.562658211E0
5.531473250E1,4.658406544E-1,6.500326252E-1,1.415418828E0
5.533465150E1,-4.845851905E0,3.874948059E0,4.676683770E0
5.535457150E1,-7.822599812E0,7.166545724E0,6.515130233E0
5.537449150E1,-7.521550652E0,1.240132927E1,1.148916246E1
5.539441150E1,-1.488534226E1,1.970260946E1,1.587965309E1
5.541433150E1,-1.945177678E1,2.238779356E1,7.078396025E0
5.543425150E1,-4.284575628E0,1.700324587E1,-2.735465477E0
5.545417050E1,-7.043158364E-1,6.618821831E0,2.918266979E0
5.547409050E1,-9.715216050E-1,-1.285693379E0,-6.000491055E0
5.549401050E1,6.847533917E0,-1.192812113E1,-1.952767246E1
5.551393050E1,-3.102981107E0,-3.093016399E1,7.776085212E0
5.553385050E1,-1.356102860E1,-2.282611020E1,-6.081130006E0
5.555377050E1,1.131143283E0,-2.499216329E0,1.678785081E1
5.557369050E1,1.364698267E1,6.917191213E0,1.212126986E1
5.559360950E1,7.093827412E-1,3.794619010E0,-4.789623910E0
5.561352950E1,1.157715078E0,-3.695891697E0,-6.245895188E0
5.563344950E1,7.114045914E0,-1.152806048E1,4.723802169E-1
5.565336950E1,1.191726402E1,-1.238273162E1,4.152973223E-1
5.567328950E1,7.831465361E0,-3.041162004E0,-6.494966694E0
5.569320950E1,4.543009112E0,1.701101214E0,-4.220150129E0
5.571312950E1,2.693103569E0,2.891204311E0,-4.269124653E0
5.573304850E1,-2.742481551E0,2.729800109E0,-3.332413570E0
5.575296850E1,-1.369746519E0,1.871403124E0,-1.173164372E0
5.577288850E1,5.492093196E0,3.844998035E0,-1.257764884E0
5.579280850E1,7.529153202E0,8.476795655E0,-4.090396321E-1
5.581272850E1,1.014826610E1,1.253813424E1,-1.342323663E0
5.583264825E1,8.080288360E0,1.582073421E1,-2.579559411E0
5.585256725E1,1.653369808E0,1.495576378E1,-7.762413398E-1
5.587248725E1,-1.488209939E0,1.012803941E1,-1.877273144E0
5.589240725E1,-3.424697543E0,7.949634081E0,-7.843619968E0
5.591232725E1,1.173308374E1,-8.782676370E0,-1.045394567E1
5.593224725E1,2.256049634E0,-3.029226550E1,1.662647468E1
5.595216725E1,-1.542449062E1,-4.924017484E1,-4.565371495E0
5.597208725E1,-1.050893055E1,-1.896205609E1,8.290489331E-1
5.599200625E1,3.486880050E0,-2.071563256E0,3.188178839E0
5.601192625E1,1.281165178E1,-1.303320395E0,-1.768334984E0
5.603184625E1,1.712928143E1,-3.167264811E0,-6.291626261E0
5.605176625E1,8.259030726E0,-2.562324159E0,-4.773231826E0
5.607168625E1,2.331405333E0,7.217229974E-1,-1.377063140E-1
5.609160625E1,-4.088028198E0,4.355066444E0,5.258042017E0
5.611152625E1,-9.203095268E0,7.735250596E0,8.870329056E0
5.613144525E1,-7.740123081E0,1.122378892E1,1.125991769E1
5.615136525E1,-8.366662763E0,1.724865701E1,1.649723133E1
5.617128525E1,-1.942021351E1,2.333937879E1,4.820615030E0
5.619120525E1,-1.077032097E1,2.076155659E1,-4.796129522E0
5.621112525E1,-2.953568959E0,8.466514496E0,1.076052425E0
5.623104525E1,-1.281243648E0,-2.410920449E0,-2.571187953E0
5.625096425E1,5.113024637E0,-1.106875935E1,-2.073555519E1
5.627088425E1,2.867758438E0,-3.307058405E1,9.349002010E0
5.629080425E1,-8.046014906E0,-2.929304885E1,-7.203062171E0
5.631072425E1,6.518059688E0,-4.506827418E0,1.586483040E1
5.633064425E1,1.080716077E1,7.095037200E0,1.172877083E1
5.635056425E1,-3.498257270E0,9.321104359E0,-1.388069354E0
5.637048425E1,-2.875507461E0,3.445723253E-1,-5.329734728E0
5.639040325E1,4.084520454E0,-1.144795713E1,-3.704159660E0
5.641032325E1,1.516408253E1,-1.919538222E1,6.097318608E-1
5.643024325E1,1.215753429E1,-6.175726261E0,-6.891086903E0
5.645016325E1,6.788571764E0,5.270476706E0,-3.540089128E0
5.647008325E1,2.104924545E0,8.604545622E0,-3.012953281E0
5.649000325E1,-3.507828577E0,6.000685768E0,-2.223066952E0
5.650992325E1,-1.031642822E0,2.274458131E0,-1.763814794E0
5.652984225E1,4.046104247E0,2.198430294E0,-1.374270656E0
5.654976225E1,6.626899760E0,7.073536988E0,-1.156813145E0
5.656968225E1,1.007019759E1,1.244108449E1,-9.682318152E-1
5.658960225E1,6.889674216E0,1.592511402E1,-3.599618461E0
5.660952225E1,6.022139494E-1,1.345108691E1,-3.954179585E-1
5.662944225E1,-3.192340595E0,9.761099735E0,-4.781716136E0
5.664936225E1,2.215747408E0,3.636592745E0,-1.798958695E1
5.666928125E1,4.923113505E0,-1.732059414E1,1.421912922E1
5.668920125E1,-1.397438465E1,-4.372589965E1,1.702814448E1
5.670912125E1,-1.057796161E1,-4.257889112E1,-1.292668172E1
5.672904125E1,-9.310385828E0,-1.286376217E1,4.039809719E0
5.674896125E1,6.039912983E0,8.943064910E-1,1.598757398E0
5.676888125E1,1.562036299E1,-3.146620631E-1,-3.299832884E0
5.678880125E1,1.458787452E1,-1.405069549E0,-5.492921162E0
5.680872025E1,6.357333763E0,3.340765733E-1,-2.817107810E0
5.682864025E1,-8.863297194E-1,2.338751775E0,1.458086400E0
5.684856029E1,-5.992853422E0,4.804844213E0,5.213007932E0
5.686848029E1,-8.166064675E0,7.959517629E0,8.610566500E0
5.688840029E1,-7.810997182E0,1.509058537E1,1.720314229E1
5.690832029E1,-9.987595142E0,2.612085484E1,1.195668360E1
5.692824029E1,-1.090351002E1,2.689385441E1,2.525193170E-2
5.694815929E1,-4.656281958E0,1.397897120E1,4.421851587E-1
5.696807929E1,1.092666850E0,1.502585903E0,3.238281584E0
5.698799929E1,-2.645008466E0,-6.997667611E0,-2.720633663E1
5.700791929E1,-4.131271282E-1,-1.631886903E1,-7.547224899E-1
5.702783929E1,-8.885278047E0,-3.528725415E1,2.723157380E0
5.704775929E1,-1.006752307E1,-1.779338830E1,6.146949774E0
5.706767929E1,7.734175878E0,6.167093432E-1,1.874511387E1
5.708759829E1,9.053563253E0,4.459704707E0,3.828536662E0
5.710751829E1,-2.517176637E-1,1.215243201E0,-5.535098298E0
5.712743829E1,2.701671494E0,-5.087233738E0,-4.602987803E0
5.714735829E1,9.992834247E0,-1.085775322E1,-1.200766665E0
5.716727829E1,1.392890851E1,-9.637650395E0,-2.025452113E0
5.718719829E1,8.229318684E0,-1.299144899E0,-3.602392380E0
5.720711829E1,4.428236747E0,4.295365203E0,-1.739181206E0
5.722703729E1,-3.970255043E-1,5.513811509E0,-3.768678423E0
5.724695729E1,-4.220974587E0,5.070038831E0,-2.434449645E0
5.726687729E1,-5.187784213E-1,3.979139010E0,-1.526441374E0
5.728679729E1,4.098148559E0,3.674300854E0,-1.266944867E0
5.730671729E1,7.642835353E0,8.036647081E0,2.123100615E-1
5.732663729E1,1.146001994E1,1.190010712E1,-9.195752335E-1
5.734655729E1,8.588192714E0,1.534958779E1,-2.667488086E0
5.736647629E1,1.146073418E0,1.384535297E1,1.432789444E0
5.738639629E1,-2.327828884E0,1.059671129E1,-3.781314256E0
5.740631629E1,1.924061978E0,4.875056993E0,-1.667248174E1
5.742623629E1,8.993828098E0,-1.489589180E1,9.597038559E0
5.744615629E1,-1.175644687E1,-3.760507874E1,1.813023938E1
5.746607629E1,-1.187346603E1,-4.335121943E1,-1.255213481E1
5.748599629E1,-8.745449486E0,-1.489261268E1,2.011498610E0
5.750591629E1,4.036181230E0,-1.480715563E0,2.075555442E-1
5.752583529E1,1.435072431E1,-2.504682307E0,-2.758399426E0
5.754575529E1,1.597989893E1,-3.808068776E0,-4.561600041E0
5.756567529E1,7.035309062E0,-1.948692205E0,-1.749301859E0
5.758559529E1,1.217247042E-1,1.160500399E0,2.237999572E0
5.760551529E1,-3.707151681E0,5.140953278E0,6.249895853E0
5.762543529E1,-6.405672110E0,8.415661261E0,7.723045703E0
5.764535529E1,-8.248122160E0,1.093256951E1,1.177732728E1
5.766527429E1,-1.104772808E1,1.751997250E1,1.726014562E1
5.768519429E1,-1.591833125E1,2.537651130E1,6.535176827E0
5.770511429E1,-7.423349004E0,2.174148678E1,-5.768977568E0
5.772503429E1,-2.529632668E0,7.812580608E0,-2.006954885E0
5.774495429E1,1.110293282E0,-2.237884381E0,5.506207497E-1
5.776487429E1,2.249693711E0,-8.578834246E0,-3.169102474E1
5.778479429E1,9.127704778E0,-2.951191247E1,1.660398746E1
5.780471329E1,-9.943672028E0,-3.314891569E1,-4.758990347E0
5.782463329E1,-2.071844507E0,-8.014491981E0,1.234799097E1
5.784455425E1,1.061499320E1,2.284618253E0,1.368192212E1
5.786447425E1,-2.499044714E0,6.212085418E0,-2.929523747E-1
5.788439425E1,-6.922707476E0,5.140375573E0,-2.754478575E0
5.790431425E1,-3.757858735E0,-3.149288131E0,-3.924404393E0
5.792423425E1,7.520243799E0,-1.621754263E1,4.121232197E0
5.794415325E1,1.698682338E1,-1.393972469E1,-2.664575003E0
5.796407325E1,1.367312908E1,-2.499883497E-1,-7.416619443E0
5.798399325E1,6.759537415E0,6.150643460E0,-4.904108300E0
5.800391325E1,5.163274147E-1,6.202571998E0,-2.714543554E0
5.802383325E1,-4.078757146E0,4.272525979E0,-9.517454445E-1
5.804375325E1,-1.738858147E0,2.171924281E0,3.077062154E-1
5.806367325E1,3.356208229E0,4.666348817E0,1.706573842E-1
5.808359325E1,8.053634997E0,1.044276931E1,1.107783072E0
5.810351225E1,9.601733288E0,1.441788426E1,1.718360440E0
5.812343225E1,3.239236434E0,1.554563441E1,-8.084383750E-1
5.814335225E1,9.087917984E-2,1.109362288E1,1.551891965E0
5.816327225E1,-1.766745565E0,9.942047671E0,-3.105225853E0
5.818319225E1,2.996493954E0,4.224418597E0,-1.921767531E1
5.820311225E1,1.474709420E1,-1.670156813E1,1.440652780E1
5.822303225E1,-9.212212247E0,-4.828387442E1,1.374573162E1
5.824295225E1,-1.297132755E1,-3.770966672E1,-6.585591520E0
5.826287125E1,-1.558834071E0,-8.319529527E0,4.725091699E0
5.828279125E1,1.140222957E1,3.015909634E0,-1.586247573E0
5.830271125E1,1.643359959E1,-6.681800437E-1,-4.559055333E0
5.832263125E1,1.138999134E1,-2.204598522E0,-4.815582332E0
5.834255125E1,5.234600530E0,-1.171682614E0,-1.324001705E0
5.836247125E1,7.073669136E-2,2.240348983E0,4.764822945E0
5.838239125E1,-5.786933198E0,5.375424287E0,8.543376145E0
5.840231025E1,-7.159473517E0,9.305986383E0,1.072994478E1
5.842223025E1,-4.309748769E0,1.382614136E1,1.574724406E1
5.844215025E1,-1.071309544E1,1.930867085E1,1.761912490E1
5.846207025E1,-1.685670061E1,2.208724200E1,2.019778852E0
5.848199025E1,-5.063714483E0,1.415727854E1,1.357185531E-1
5.850191025E1,-2.703544649E0,4.551749822E0,2.177771204E0
5.852183025E1,-4.317861488E0,-5.387665433E-1,-3.402165473E1
5.854175025E1,-5.734821643E0,-1.174950740E1,5.306493216E0
5.856166925E1,-2.249255754E0,-3.572234313E1,6.395103267E0
5.858158925E1,1.288644235E1,-2.956400649E1,1.555912861E1
5.860150925E1,1.889641525E1,-4.296335841E0,8.994284180E0
5.862142925E1,-2.876057391E0,1.098998917E1,-3.126930133E-1
5.864134925E1,-3.279426394E0,9.478851712E0,-6.852674789E0
5.866126925E1,2.482581878E0,-1.682735694E0,-2.698381265E0
5.868118925E1,8.932420639E0,-1.268178980E1,2.319987037E0
5.870110925E1,1.297837110E1,-1.713002636E1,1.065327682E0
5.872102825E1,9.023574053E0,-2.908595685E0,-5.636189640E0
5.874094825E1,4.117615402E0,5.387505804E0,-1.030795122E0
5.876086825E1,5.957369886E-1,5.556504369E0,4.359976351E-1
5.878078825E1,-3.291836232E0,6.079910862E0,-7.484149522E-1
5.880070825E1,-6.972942075E-1,5.380318991E0,-2.404801923E-1
5.882062825E1,2.477607652E0,5.790606419E0,-3.885521579E-1
5.884054850E1,5.152922528E0,9.291659535E0,-8.833347756E-1
5.886046850E1,9.281481872E0,1.221926335E1,9.079205632E-2
5.888038750E1,7.354179366E0,1.359943545E1,-1.094147365E0
5.890030750E1,8.132202280E-1,1.226349870E1,2.495478204E0
5.892022750E1,-2.486334913E0,1.091390403E1,-9.102654429E-1
5.894014750E1,1.307653621E0,6.368164560E0,-1.328552300E1
5.896006750E1,1.697040322E1,-1.520552058E1,1.343032813E1
5.897998750E1,-5.320410174E0,-4.904653845E1,8.245043017E0
5.899990750E1,-1.243678211E1,-3.881811871E1,-4.727128577E0
5.901982750E1,-2.982654472E0,-9.536091861E0,4.302275150E0
5.903974650E1,9.398573534E0,2.211357318E0,8.174407482E-3
5.905966650E1,1.341549608E1,-8.902993941E-1,-3.451626602E0
5.907958650E1,1.154140265E1,-4.192986889E0,-3.852918381E0
5.909950650E1,5.478056370E0,-2.515066962E0,-2.044692669E0
5.911942650E1,-3.807464173E-1,2.017346118E0,2.732094849E0
5.913934650E1,-5.437753851E0,6.284950495E0,7.731956860E0
5.915926650E1,-6.942946444E0,1.068954052E1,1.031038367E1
5.917918650E1,-5.440288035E0,1.465337853E1,1.607921856E1
5.919910550E1,-1.006387909E1,2.097062729E1,1.309197081E1
